price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,Scored Labels
445000,3,2,1190,13630,1,0,3,7,1190,0,1984,0,98045,1630,14405,352871.8786421911
549900,2,2,1140,936,2,0,3,8,940,200,2014,0,98105,1160,1327,523188.0
240000,3,2,1460,13503,1,0,4,6,1460,0,1977,0,98010,1460,13394,275370.8113524254
685000,3,2,2230,8558,2,0,3,8,2230,0,1960,0,98040,2200,8558,811875.0
420000,3,2,2520,26943,1,0,3,7,1760,760,1977,0,98028,2300,10004,494266.44736842107
585000,3,1,1870,2807,2,0,4,7,1580,290,1927,0,98107,1640,4500,589112.5
425000,2,2,830,1241,2,0,3,7,830,0,2005,0,98119,1610,2666,297400.79609535204
2650000,4,4,4700,13730,2,0,3,11,3500,1200,1958,1995,98033,3210,15306,1521250.0
480000,4,3,2870,35757,2,0,4,9,2870,0,1977,0,98077,2700,41221,699981.7905844157
287000,4,2,1980,7081,1,0,3,7,1470,510,1977,0,98032,1980,7081,328229.1891391885
410000,3,3,1960,4400,2,0,3,7,1960,0,2006,0,98065,2060,4400,399355.4389641663
100000,2,1,790,6426,1,0,3,6,790,0,1944,0,98178,1380,6946,223708.9583333333
824000,4,3,2320,14240,1,0,4,9,1620,700,1974,0,98008,2810,13200,704202.1337484601
365000,4,3,1800,5070,1,0,5,7,1080,720,1979,0,98118,1870,5365,351085.3805363948
374900,3,3,2480,4950,2,0,3,7,2480,0,2004,0,98058,2230,5298,350625.8328622878
415000,2,1,1460,4200,1,0,4,6,880,580,1914,0,98117,1540,4200,457425.0
549010,2,2,1560,4141,1,0,4,7,880,680,1942,0,98117,1210,4141,509868.75
485000,3,3,2870,5490,2,0,3,9,2870,0,2008,0,98055,3040,5442,614036.3541666667
190000,1,1,930,29258,1,0,3,6,930,0,1941,0,98178,2000,18321,211493.75
840000,4,3,3160,6327,2,0,3,9,2280,880,2004,0,98027,3160,5946,720066.442639652
1200000,4,2,2120,3360,2,0,3,9,2120,0,1905,0,98112,2090,3600,981812.5
650000,4,4,3270,15704,2,0,3,9,2110,1160,1990,0,98074,3020,8582,774192.8571428572
432000,3,2,2190,13673,1,0,4,9,2190,0,1994,0,98042,2770,13804,409306.25
255000,3,2,1340,7210,1,0,4,7,1340,0,1975,0,98031,1370,7210,238398.73568807027
620000,3,2,2140,5808,1,0,3,7,1070,1070,1947,0,98119,1930,5808,639362.5
547000,4,1,1720,2800,2,0,4,7,1200,520,1926,0,98115,1530,3500,566868.75
435000,2,1,750,16321,1,0,3,4,750,0,1936,0,98034,3020,10625,271250.0
450000,3,2,1680,4886,2,0,3,7,1180,500,1940,0,98118,1400,4900,453925.0
484998,4,3,1540,1870,2,0,3,8,1540,0,2014,0,98029,1540,1619,439544.3064005637
519000,5,2,2570,13054,1,0,3,8,1470,1100,1950,1992,98166,2570,19807,639112.5
1070000,4,2,3240,12930,2,0,4,9,2730,510,1968,0,98040,2610,12884,1018625.0
323000,3,2,1830,6925,1,0,4,8,1830,0,1979,0,98058,2010,7350,344875.0
526000,3,3,1220,1281,2,0,3,8,930,290,2014,0,98105,1303,3810,564001.0
410000,3,1,1330,5000,1,0,3,7,1120,210,1957,0,98125,1920,7790,375793.26496478874
1300000,4,4,3590,5334,2,0,3,9,3140,450,2006,0,98115,2100,6250,1092597.2794117648
625000,2,2,1390,916,2,0,3,8,1165,225,2007,0,98122,1415,1488,408370.2051282051
275000,2,2,1270,32175,1,0,4,7,1270,0,1947,0,98003,1270,10200,331751.28925619833
945000,4,2,2420,9000,1,0,5,9,2000,420,1967,0,98146,2400,9035,830812.875
440500,3,3,2460,4399,2,0,3,7,2460,0,2007,0,98065,2060,4399,458687.5
375000,2,1,790,5120,1,0,3,6,790,0,1950,0,98136,1250,5120,353792.25
543000,4,3,2060,8451,2,0,3,8,2060,0,1995,0,98133,2060,9460,499267.47233607364
396500,3,2,1360,1488,2,0,3,7,1120,240,2003,0,98199,1360,1573,357750.0
277554,5,2,2350,13000,1,0,3,7,2350,0,1961,0,98178,1570,11440,394131.49543269235
338800,4,2,1800,2752,2,0,3,8,1800,0,2014,0,98106,1800,2752,370165.8932291666
615000,4,2,2500,10062,1,0,3,8,1600,900,1975,0,98052,2500,9750,630778.3333333333
782900,4,3,3060,3898,2,0,3,10,2300,760,2014,0,98027,2920,3448,894916.625
300000,4,3,2200,8065,2,0,3,7,2200,0,1998,0,98031,2641,8535,346546.9155511184
775000,4,3,3060,6826,2,0,3,9,3060,0,2004,0,98052,3110,6932,793596.3541666667
326000,4,2,2290,7380,1,0,3,7,1390,900,1963,0,98178,1170,7381,348128.32195360586
490000,4,3,2510,4349,2,0,3,8,2510,0,2010,0,98059,2510,4314,503780.5254922709
660000,2,1,1070,5000,1,0,3,7,1070,0,1924,0,98103,1400,4000,495000.0
780500,5,1,1760,4264,2,0,3,8,1760,0,1902,0,98112,2130,4264,876250.0
672500,4,3,2650,11108,2,0,3,10,2650,0,1987,0,98074,2650,11585,685593.0891472867
459000,3,2,1730,7807,1,0,3,7,1260,470,1976,0,98034,1800,7650,412071.625
779000,3,3,1580,1487,3,0,3,9,1580,0,2009,0,98119,1610,1297,601198.7345756957
635000,3,2,1940,7482,1,0,4,7,1240,700,1964,0,98004,2340,9310,668437.5
530000,3,3,2030,10958,2,0,3,8,2030,0,1983,0,98052,1960,10282,514594.5475767031
554000,3,2,1760,10780,1,0,3,8,1760,0,1977,0,98005,2090,10780,464539.389832459
465000,2,1,730,2600,1,0,4,6,730,0,1918,0,98107,1480,3900,342125.0
249000,3,1,1110,8423,1,0,3,7,1110,0,1952,0,98166,1140,9083,295328.9417230921
544000,4,3,2340,6973,2,0,3,8,1930,410,2005,0,98065,2950,6908,593364.5582981606
302200,4,2,1730,10396,1,0,3,7,1730,0,1964,0,98058,1510,10396,288115.13608030666
492000,4,3,3305,16164,2,0,5,7,2245,1060,1922,1956,98133,1620,8883,496837.5
1950000,4,3,3440,14554,2,1,3,8,2170,1270,2012,0,98155,3170,11810,1326466.0347222222
830000,3,3,2080,10521,2,0,3,9,2080,0,2004,0,98034,3730,11840,670373.6307581911
762500,4,2,3130,41382,2,0,3,9,3130,0,1986,0,98053,3130,54886,774779.7236143867
1280000,4,2,3720,8448,1,0,4,9,1960,1760,1947,0,98199,2540,7064,1147875.0
2280000,7,8,13540,307752,3,0,3,12,9410,4130,1999,0,98053,4850,217800,5916250.0
439000,4,2,1560,7500,1,0,4,7,1560,0,1968,0,98034,1730,7500,448612.5
545000,4,2,1910,6731,1,0,4,7,1210,700,1953,0,98116,1780,6350,512618.75
470000,3,3,1740,1693,2,0,3,8,1360,380,2007,0,98116,1130,1626,476486.41812830814
215000,3,1,1210,7175,1,0,3,7,1210,0,1918,0,98106,1640,5850,569187.875
863000,4,2,2800,5400,1,0,3,9,1400,1400,1924,2006,98115,1490,5400,972875.0
427800,3,2,1340,13241,1,0,3,7,1340,0,1985,0,98034,2090,9704,413112.5
434900,3,2,1520,11067,1,0,3,7,1140,380,1983,0,98074,1280,11371,427668.75
209000,3,1,1330,6900,1,0,3,7,1330,0,1976,0,98023,1530,7000,207025.48522796464
345500,3,3,1930,4000,2,0,3,8,1930,0,2014,0,98001,2050,4000,336028.5
750000,7,3,3410,4056,2,0,4,8,2130,1280,1906,0,98102,2510,4056,1145000.0
387846,4,2,2520,15205,1,0,4,7,2040,480,1954,0,98028,1680,10000,460902.5
380000,3,2,1560,104108,1,0,3,7,1250,310,1970,0,98042,2000,110957,368292.4479166667
525000,4,3,2310,5573,2,0,4,9,2310,0,2003,0,98056,2310,6189,668002.3028024471
550000,4,3,2060,9719,1,0,4,8,1320,740,1960,0,98006,2050,9643,545261.4812925169
640000,5,2,2020,6565,1,0,3,8,1120,900,1956,0,98115,2020,6552,643818.75
225000,3,1,990,8012,1,0,4,7,990,0,1966,0,98058,1260,9060,233797.15161967947
425000,2,2,1440,6677,1,0,3,7,870,570,1952,0,98118,2020,7642,388075.4067353644
459000,3,2,1620,7330,1,0,4,7,1090,530,1974,0,98034,1380,7191,407000.0
1290000,5,4,4050,11358,2,0,4,10,2780,1270,1980,0,98040,3120,13555,1517500.0
355000,5,3,2344,8000,1,0,4,8,1560,784,1976,0,98023,2344,8000,283437.5
760000,4,3,2850,11000,2,0,3,8,2850,0,1998,0,98052,1720,11000,648478.7404371585
325000,4,3,2090,9240,1,0,4,6,2090,0,1949,0,98146,1460,9240,289431.25
545000,5,3,2520,7863,1,0,3,7,1500,1020,1981,0,98034,2030,8580,452583.3333333334
395000,1,1,730,3000,1,0,3,7,730,0,1911,0,98107,1520,5000,441712.5
455000,4,3,3360,7685,2,0,3,9,3360,0,2001,0,98058,3060,6567,605187.5
345000,3,2,1090,7200,1,0,3,7,1090,0,1968,0,98034,1240,7200,344337.5
459950,4,3,2000,6107,2,0,3,8,2000,0,2003,0,98011,2040,6520,455694.9997826929
387000,3,1,1230,9568,1,0,5,7,1230,0,1962,0,98056,1270,9575,329400.79639175255
322500,3,1,1020,13504,1,0,5,7,1020,0,1959,0,98056,1110,11158,297344.95535714284
185000,3,2,1280,4031,2,0,4,6,1280,0,1985,0,98002,1150,4500,185023.875
345000,3,2,1240,11200,1,0,4,7,1240,0,1954,0,98006,1240,11008,455500.0
1780000,4,3,4890,13402,2,0,3,13,4890,0,2004,0,98059,5790,13539,1701875.0
365000,3,2,1380,9134,1,0,5,7,880,500,1981,0,98056,1400,8190,274674.8936139748
433000,3,3,2000,7200,1,0,3,7,1000,1000,1954,2014,98166,1440,7200,342035.38854667754
690000,3,3,1540,1428,3,0,3,9,1540,0,2013,0,98103,1660,3300,585115.5116027228
721500,3,3,2970,234788,2,0,3,9,2040,930,1991,0,98024,2970,220413,659050.0
820000,4,3,2920,252648,2,0,3,10,2920,0,2002,0,98027,2180,71874,757327.9710144927
232000,3,2,1460,15000,1,0,3,7,1460,0,1966,0,98001,1510,15000,213787.5
219950,3,2,1650,9936,1,0,3,7,1090,560,1967,0,98003,1560,9890,282021.558952481
675000,4,3,2040,9225,1,0,5,8,1610,430,1968,0,98052,1730,9225,573160.6964472309
390000,4,3,2154,4153,2,0,3,9,2154,0,2012,0,98058,2154,4091,515612.5
235000,3,2,1900,7980,1,0,4,7,1340,560,1977,0,98023,1690,7840,279988.5078275044
1130000,4,3,3160,8281,2,0,4,9,3160,0,1995,0,98033,3000,8281,823458.8541666667
430000,2,1,760,7114,1,0,3,6,760,0,1946,0,98103,780,7102,233289.0625
279000,3,1,1520,8055,2,0,3,7,1520,0,1952,0,98125,1560,8160,382549.3951612903
291500,3,2,1260,9600,1,0,4,7,1260,0,1988,0,98042,1640,9946,242281.16776884213
305000,3,2,1460,7862,1,0,3,7,1460,0,1965,0,98155,2200,9293,335744.51496478874
268950,3,1,1320,8100,1,0,3,6,880,440,1943,0,98166,1000,8100,247707.0656208781
276000,3,1,870,8040,1,0,3,7,870,0,1953,0,98177,1440,8040,296182.92643611634
550000,4,3,2160,5005,1,0,3,7,1430,730,1987,0,98115,1770,5326,470306.49543269235
500000,3,2,2420,65501,2,0,3,8,2420,0,1984,0,98074,2970,19036,591126.4630486993
535000,3,2,2330,12141,1,0,3,7,1390,940,1983,0,98072,1850,12141,348886.59675117675
230000,2,1,800,17965,1,0,4,5,800,0,1942,0,98058,1500,8925,241527.65442046127
754800,2,3,2770,7781,2,0,3,8,2770,0,2006,0,98053,1870,5984,668184.2212063893
168500,2,1,1020,7742,1,0,4,6,1020,0,1935,1978,98168,1510,7742,231442.1590635242
442900,4,2,1780,2788,1,0,4,6,890,890,1943,0,98199,1760,5664,453993.75
749000,3,3,2820,5348,2,0,3,9,2820,0,2008,0,98052,3140,5640,731252.2419507577
320000,2,1,820,5400,1,0,3,6,820,0,1940,0,98117,1370,5632,386611.0
390000,3,1,1010,7920,1,0,3,6,1010,0,1925,0,98126,1520,7560,260446.9288003663
545000,4,2,5461,22880,1,0,4,9,3265,2196,1964,0,98032,1940,10995,1185000.0
440000,4,1,1780,4000,2,0,3,7,1780,0,1922,0,98103,1750,4000,676925.0
675000,3,4,2300,5611,1,0,3,8,2300,0,2004,0,98053,2170,5926,675939.5988716611
1590000,4,2,3240,11131,1,0,4,9,2080,1160,1953,0,98004,2300,12150,1109687.5
250000,2,1,750,6350,1,0,3,5,750,0,1920,0,98103,920,6350,191612.5
515000,4,2,1740,8160,2,0,4,7,1400,340,1946,0,98177,1600,8160,412511.16025641025
460000,3,1,1130,7000,1,0,3,6,830,300,1944,0,98125,1050,7000,380537.375
350000,2,2,1430,7921,1,0,3,7,1430,0,1983,0,98146,1290,8040,241055.3175528537
285000,4,4,2770,10505,2,0,3,8,2770,0,1940,2015,98133,1760,10505,688000.0
511718,2,2,1700,5000,1,0,3,6,850,850,1915,0,98117,1690,5000,442550.0
485500,4,3,1800,4500,2,0,3,8,1800,0,1999,0,98075,1800,4500,483307.850475606
850000,3,3,3300,11570,2,0,3,9,3300,0,1994,0,98006,3280,11446,854946.7072916667
545000,4,3,4386,12275,1,0,3,10,2356,2030,2006,0,98092,3060,10925,876187.5
495000,3,2,2080,3000,1,0,4,7,1040,1040,1925,0,98103,1000,3193,555750.0
325000,3,2,1570,5600,1,0,3,8,1570,0,1999,0,98058,2010,5600,360556.25
699900,4,3,2190,11500,1,0,4,8,1430,760,1972,0,98006,2580,9700,689934.5833333333
342000,2,2,1320,1462,3,0,3,7,1320,0,1997,0,98125,1430,1650,312706.111770073
265000,3,2,1780,10196,1,0,4,7,1270,510,1967,0,98001,1320,7875,273458.37296566967
860000,3,2,2180,14135,1,0,5,8,1300,880,1947,0,98033,3540,10318,667500.0
500000,2,2,1290,1334,3,0,3,8,1290,0,2007,0,98107,1350,1334,483868.060648621
1800000,5,3,3890,20005,1,0,3,10,2260,1630,1977,0,98004,3450,20176,1851875.0
622500,5,3,3320,23760,2,0,4,8,2190,1130,1975,0,98072,2520,36720,638103.7404371585
510000,3,3,2300,27566,2,0,3,9,2300,0,1995,0,98019,2480,16650,599095.1947789284
441000,2,1,1290,1289,2,0,3,7,1030,260,2005,0,98144,1290,1332,358327.0833333334
410000,3,2,1750,2550,1,0,3,7,1750,0,1955,0,98133,1370,1533,368840.5
549950,3,3,2380,2500,3,0,3,9,2380,0,1988,0,98126,2270,5000,666178.0477268968
367500,2,1,810,4800,1,0,3,6,810,0,1919,0,98118,1040,4800,274500.0
420000,3,2,2020,21010,2,0,3,7,2020,0,1995,0,98014,1850,18151,400796.36973788496
534000,5,2,2120,8625,1,0,3,7,1200,920,1959,0,98008,1930,8625,431875.0
340000,3,1,1250,4800,1,0,4,7,1250,0,1951,0,98126,1404,4800,460125.0
150000,3,1,1240,5200,1,0,3,6,1240,0,1969,0,98042,870,5200,183502.4945652174
194820,3,2,1100,32700,1,0,3,7,1100,0,1967,0,98001,1616,32700,225184.32142857142
325000,3,2,1060,7488,1,0,5,7,1060,0,1977,0,98106,1300,6780,259055.0099929378
648000,4,3,2740,9959,2,0,3,9,2740,0,1989,0,98029,2630,9905,694552.5307042993
263000,4,3,1830,7315,1,0,5,7,1250,580,1979,0,98023,1730,7208,290728.56479171617
338000,3,3,1690,1760,2,0,3,8,1410,280,2014,0,98106,1740,1760,382453.3932291666
235000,4,2,2070,7245,1,0,4,7,1060,1010,1964,0,98001,1450,7350,261674.02771103897
339900,3,1,1200,9087,1,0,5,7,1200,0,1969,0,98056,1250,11826,289158.2228623408
959900,4,4,3550,15151,2,0,3,11,3550,0,2004,0,98075,4340,15151,1074100.0
560000,3,1,1140,7028,1,0,3,8,1140,0,1931,0,98115,1350,6923,511719.375
446000,3,2,1460,9998,1,0,3,7,960,500,1958,0,98028,1460,9998,243423.7972762949
215000,3,1,810,5240,1,0,3,6,810,0,1942,0,98166,1700,5245,396986.0
460000,3,2,1400,2003,1,0,4,8,700,700,1908,2006,98119,1370,1281,599125.0
515000,4,3,2030,39049,1,0,4,7,1530,500,1953,0,98166,2400,14605,412157.03152173915
349900,3,2,2420,38781,1,0,5,7,1210,1210,1949,0,98027,2650,88426,545925.0
499000,2,2,2040,114562,1,0,4,7,2040,0,1968,0,98027,1850,94960,417556.25
1680000,3,3,3490,8343,2,1,4,9,2150,1340,1939,1991,98125,2990,13104,1402500.0
490000,4,2,2020,85813,2,0,3,7,2020,0,1995,0,98027,2120,85813,471500.0
320000,3,1,1330,9540,1,0,4,7,1330,0,1971,0,98077,1250,10350,284114.27557519544
250000,3,3,1650,2802,2,0,3,7,1650,0,2004,0,98055,1490,2084,287624.91772023065
250000,3,2,1640,4420,2,0,4,7,1640,0,1918,1983,98002,1230,6632,454268.75
409950,5,2,1790,10300,1,0,3,7,1270,520,1961,0,98155,1790,10300,381579.74062064587
405000,3,2,1060,651,3,0,3,7,1060,0,2007,0,98103,1440,1501,342437.5
680000,2,1,2140,6000,1,0,4,7,1070,1070,1946,0,98199,1560,6000,519875.0
340000,4,3,2690,6099,2,0,3,9,2690,0,1998,0,98092,2520,6168,365125.0
499950,4,3,2798,4473,2,0,3,9,2798,0,2012,0,98055,2358,4593,705738.4868421053
424000,4,3,2650,8685,2,0,3,9,2650,0,2006,0,98001,2650,7932,441645.0
420000,3,2,1050,6615,1,0,4,6,800,250,1950,0,98199,1530,5250,332850.0
485000,4,3,1830,8384,1,0,3,7,1320,510,1979,0,98034,2190,7695,501500.0
442500,5,3,4240,226097,2,0,3,8,3410,830,1980,0,98053,2980,217800,788581.7434210526
500000,2,1,1440,7130,1,0,3,7,1210,230,1948,0,98115,1970,7130,458658.75
437000,5,2,2120,137565,2,0,3,7,2120,0,1913,0,98070,2120,157123,560343.75
539900,3,3,1300,1325,2,0,3,8,1080,220,2005,0,98103,1290,1323,428797.72347522376
360000,2,1,1120,12625,1,0,3,7,1120,0,1940,0,98136,1880,6828,430747.875
797000,4,3,2650,8610,2,0,3,8,2650,0,1959,2007,98008,1680,8316,777747.1968085107
340000,4,3,2380,20277,1,0,3,8,1500,880,1999,0,98023,2370,15440,353125.0
399000,4,3,2800,4687,2,0,3,9,2800,0,2005,0,98038,2750,4750,400187.5
287000,2,3,2410,7500,1,0,3,7,1550,860,1978,0,98023,1840,8800,379011.3513184844
441000,3,3,1890,11036,1,0,3,8,1460,430,1973,0,98133,2040,7524,478424.8022164428
614000,4,3,2760,8160,2,0,4,8,1780,980,1940,0,98177,2720,8160,866000.0
360000,3,3,2030,6840,1,0,3,7,1210,820,1979,0,98108,1910,6365,353671.3123275943
550000,2,1,1040,4000,1,0,3,7,930,110,1909,0,98119,1700,4800,561262.5
1090000,3,3,3170,34850,1,0,5,9,3170,0,1957,0,98033,3920,36740,1581250.0
660000,3,2,1980,3300,2,0,4,7,1140,840,1926,0,98115,1590,5000,552700.0
475000,3,3,2420,36862,1,0,4,8,1530,890,1957,0,98003,1670,9046,467437.5
200000,2,2,1360,1898,2,0,3,7,1360,0,1978,0,98092,1360,1898,198728.08399229523
460940,4,3,3202,4964,2,0,3,9,3202,0,2014,0,98030,2425,4886,611560.040625
485000,3,2,2180,7318,1,0,4,7,1210,970,1967,0,98126,2140,7560,436175.96045356535
555000,4,2,2350,8140,1,0,4,8,1430,920,1977,0,98006,2640,8700,606758.3575227964
85000,2,1,830,9000,1,0,3,6,830,0,1939,0,98032,1160,7680,217115.08620689655
360000,4,2,2620,8100,1,0,4,7,1550,1070,1964,0,98166,1650,8100,334060.70389403385
410000,3,1,1190,5280,1,0,4,7,1190,0,1957,0,98146,1280,5280,278468.7237983749
255000,3,2,1420,7480,1,0,4,7,1420,0,1963,0,98058,1720,7700,261354.56099896767
348000,3,3,1730,4004,2,0,3,7,1730,0,1999,0,98148,1730,5523,294290.45974114374
330000,4,2,1790,9920,1,0,4,7,1170,620,1969,0,98059,1990,9648,316675.53219321097
210000,3,1,1000,5454,1,0,3,7,1000,0,1954,0,98133,1320,5250,353852.3660714286
1220000,4,3,3240,3600,2,0,3,9,2060,1180,2008,0,98109,1820,3600,1221125.0
525000,4,2,1580,6360,2,0,3,7,1290,290,1945,0,98115,1690,6360,578068.75
274950,3,2,1410,7265,1,0,4,7,1410,0,1983,0,98042,1390,8060,243734.93095491556
359800,5,3,2170,2752,2,0,3,8,2170,0,2014,0,98106,1800,2752,501199.9451824961
680000,4,3,3140,28037,2,0,4,10,3140,0,1991,0,98077,2990,35001,852542.2151103617
406000,3,1,1090,11292,1,0,4,7,1090,0,1952,0,98133,1570,8198,354125.0
380000,4,3,2540,6365,2,0,3,8,1870,670,2000,0,98055,2290,5942,389689.5600533808
460000,5,2,1910,12264,1,0,4,7,1010,900,1963,0,98007,1700,9179,513679.2517006803
187250,2,1,710,14700,1,0,5,6,710,0,1926,0,98168,1320,14700,254188.23529411765
695000,3,3,2550,45254,2,0,3,9,2550,0,2001,0,98053,2190,49222,598964.6548854372
610000,3,2,2320,38186,2,0,3,8,2320,0,1980,0,98053,2875,37523,564111.192897635
1740000,5,4,4870,7700,3,0,5,10,3650,1220,1929,0,98144,3220,7700,2117500.0
270000,5,2,1930,7480,2,0,3,7,1930,0,1966,0,98058,1480,7705,314805.49499652965
595000,5,3,2980,10064,1,0,3,7,1680,1300,1940,0,98155,1590,7800,400621.875
530000,4,3,3010,9000,2,0,3,8,3010,0,2008,0,98059,3250,5531,538312.4057957414
470000,4,1,2590,18224,2,0,4,7,2000,590,1911,0,98118,1800,7080,454962.5
1050000,4,3,4080,11054,2,0,3,11,4080,0,2001,0,98059,3520,11914,1189312.5
253400,3,2,1400,8640,1,0,5,7,1400,0,1968,0,98003,1270,9375,241055.3175528537
284000,4,3,2040,7145,1,0,3,8,1490,550,1994,0,98092,1940,7145,288587.375
529219,4,2,1990,7610,1,0,4,8,1290,700,1966,0,98008,1820,8198,517779.24877023324
435010,3,1,1270,4000,1,0,3,7,1120,150,1954,0,98106,1220,4600,301673.0
325000,3,1,990,6750,1,0,4,6,990,0,1947,0,98133,1440,6860,223546.46961184882
347000,3,2,1240,8050,1,0,4,7,1240,0,1978,0,98074,1370,9856,327259.09090909094
655100,1,1,1220,4160,1,0,3,7,1220,0,1922,0,98115,1970,4200,490618.75
750000,3,3,2360,12987,2,0,3,8,2360,0,1983,0,98006,2480,11665,678610.968413449
330000,3,2,1620,7150,1,0,4,7,1280,340,1950,0,98178,1620,6930,420354.1666666666
972000,4,2,2010,6300,1,0,5,8,1610,400,1937,0,98199,3290,6300,924375.0
1050000,3,3,3470,12076,2,0,3,10,2560,910,1988,0,98040,3590,17677,1269875.0
680000,4,3,2830,8399,2,0,3,9,2830,0,1998,0,98075,2520,6890,689102.6088572886
530000,4,3,2740,7872,2,0,3,10,2740,0,2015,0,98056,1220,6300,805051.875
400000,4,3,1810,5012,2,0,4,7,1810,0,1997,0,98108,1670,5161,339648.2581965043
660000,3,3,2390,15669,2,0,3,9,2390,0,1991,0,98011,2640,12500,616873.2848524578
450000,2,2,1610,6160,2,0,4,8,1610,0,1977,0,98052,1750,6305,475986.71455029945
200000,3,1,1480,5600,1,0,4,6,940,540,1947,0,98178,1350,11100,261178.27594339623
529500,3,2,1410,905,3,0,3,9,1410,0,2014,0,98116,1510,1352,577481.359375
214000,3,1,1200,8316,1,0,4,6,1200,0,1953,0,98002,1200,8316,202131.00993728716
1700000,4,3,3600,9687,2,0,4,9,3600,0,1959,1995,98004,2620,10400,1278125.0
652500,4,2,2220,130244,2,0,3,8,2220,0,1989,0,98027,2680,130680,541432.3379796023
1250000,4,3,3310,217800,2,0,3,9,3310,0,1989,0,98053,2810,217800,750710.9736143867
1300000,4,2,2360,4000,2,0,3,9,2360,0,2013,0,98112,3040,4400,1123339.5833333335
285000,3,1,1210,4731,2,0,3,7,1210,0,1901,0,98117,1450,5264,497901.78571428574
437500,3,2,2100,205603,2,0,3,8,2100,0,1983,0,98070,2396,187308,522795.8541869055
5300000,6,6,7390,24829,2,1,4,12,5000,2390,1991,0,98040,4320,24619,3421250.0
235000,4,2,1760,6150,2,0,3,7,1760,0,1951,0,98031,1760,8276,422750.0
895000,4,2,3390,6200,2,0,4,8,2530,860,1916,0,98144,3080,6000,1056562.5
543000,3,2,1710,8364,2,0,3,7,1710,0,1944,0,98136,2430,9040,483312.5
752000,6,4,3810,6663,2,0,4,8,3810,0,1977,0,98103,1610,4561,677312.5
268000,3,2,1610,8416,1,0,3,7,1610,0,1994,0,98031,1600,8308,269292.5628156667
1030000,4,3,3270,5187,2,0,3,9,3110,160,2014,0,98052,3600,5825,794684.625
480000,4,3,2940,9172,2,0,3,9,2940,0,2006,0,98001,2660,7955,488650.0
405000,4,3,2360,7716,1,0,3,7,1390,970,1978,0,98034,2160,8794,473583.3333333334
308000,4,3,2020,7277,2,0,3,8,2020,0,1993,0,98055,2820,7284,393118.75
525000,3,3,1730,1074,4,0,3,8,1730,0,2006,0,98107,1370,1185,547543.9927438081
550000,3,1,1010,6120,1,0,3,7,860,150,1940,0,98115,1930,6120,446375.0
440000,3,2,1680,57063,2,0,4,8,1680,0,1989,0,98045,1910,57063,471931.56856939354
325000,3,2,2450,49658,1,0,3,7,1770,680,1978,0,98045,1340,121097,433250.0
460000,4,3,2620,8331,2,0,3,9,2620,0,1991,0,98058,2760,8174,427562.5
419000,4,2,2150,23568,1,0,4,7,2150,0,1950,0,98166,2150,10125,371125.0
232000,2,1,1240,12092,1,0,3,6,960,280,1922,1984,98146,1820,7460,245306.25
250000,3,2,1170,9848,1,0,3,7,1170,0,1963,0,98028,2220,5542,280925.4365979381
314000,3,2,1810,41800,1,0,5,7,1210,600,1980,0,98038,1650,135036,346341.01142435067
1450000,3,3,3940,9671,1,0,5,9,2140,1800,1967,0,98006,3390,9360,1316250.0
708000,2,1,1120,5250,1,0,3,7,950,170,1938,0,98199,1510,5250,514249.375
415000,2,3,1160,1219,3,0,3,8,1160,0,2007,0,98107,1320,2800,465480.560648621
560000,3,3,1960,9686,1,0,3,8,1460,500,1989,0,98074,1960,8254,484690.81570266426
655000,4,3,3110,24466,2,0,3,9,3110,0,1997,0,98059,3080,22185,557250.0
552500,4,3,3260,6902,2,0,3,8,3260,0,2008,0,98059,3130,6588,557529.8082157258
158000,3,2,1090,6090,1,0,3,7,940,150,1940,0,98118,1840,6090,435520.375
349950,2,2,1640,4176,1,0,4,7,1040,600,1948,0,98118,1460,5200,418287.5
637250,4,3,2120,3220,2,0,3,9,2120,0,2005,0,98052,2120,3547,623530.608824945
329950,3,1,1750,7800,1,0,4,7,1150,600,1956,0,98166,1750,7560,340205.4158437163
380000,5,3,2760,11340,2,0,4,9,2760,0,1978,0,98059,2470,11340,702515.7670454546
319990,4,2,1890,10707,1,0,3,7,1890,0,1962,0,98148,1610,8827,297784.8715549619
504975,2,3,1900,4871,2,0,3,8,1900,0,2005,0,98053,1640,4780,514984.4401470423
193000,2,2,910,2550,1,0,3,6,910,0,2004,0,98038,1310,2550,179225.0
810000,4,3,2820,5000,2,0,3,8,2170,650,1927,0,98199,1740,5000,719618.75
359950,3,1,1400,4980,1,0,3,6,950,450,1943,0,98133,990,4980,279515.625
736000,3,2,2470,11603,2,0,3,8,1540,930,1988,0,98052,2850,11250,610570.8333333333
205500,2,1,900,6400,1,0,5,6,900,0,1938,0,98022,1320,6400,262239.30672268907
630000,4,3,2100,8800,1,0,4,7,1240,860,1960,0,98008,2000,8800,562000.0
382000,4,4,2530,3000,2,0,3,8,1850,680,2014,0,98146,1470,6000,526888.677130508
357500,3,3,1730,1442,2,0,3,8,1440,290,2008,0,98106,1370,1524,406012.5
356000,3,3,1590,3411,2,0,3,7,1590,0,2000,0,98065,1590,3411,301909.32823087665
420550,4,2,1370,8100,1,0,2,7,1370,0,1947,0,98155,1280,8100,313294.3359375
